id,name,city,rating,rating_count,cost,cuisine
380808,DE MITHAIWALA BABU BHAI,Jodhpur,4.5,100.0,200.0,"Snacks,Sweets"
340403,cafe city center,Jodhpur,4.0,50.0,250.0,Italian
564557,Ranbankura Bhoj,Jodhpur,4.0,50.0,299.0,North Indian
172120,Shri Pokar Sweet Home,Jodhpur,3.7,1000.0,300.0,Desserts
172200,Choudhary Mishtan Bhandar,Jodhpur,3.8,100.0,200.0,"Bakery,Sweets"
423114,Choudhary Namkin,Jodhpur,4.4,100.0,200.0,Snacks
161865,Goru Sweet Home,Jodhpur,3.6,20.0,300.0,Sweets
172175,Blue Berrys Cafe,Jodhpur,4.0,50.0,250.0,"Fast Food,Pizzas"
382136,La Pino'z Pizza,Jodhpur,4.0,1000.0,300.0,"Italian,Pizzas"
108669,Food Court By Shri Ram Empire,Jodhpur,4.0,100.0,300.0,"North Indian,Jain"
195109,Mom's Mini Restro,Jodhpur,4.0,50.0,250.0,"Beverages,Fast Food"
402874,ARABI AND IRANI TASTE NON VEG RESTAURANT,Jodhpur,4.0,50.0,250.0,Indian
519680,Swad-E-Biryani,Jodhpur,4.0,50.0,250.0,"North Indian,Biryani"
228824,Burger Worger,Jodhpur,4.0,20.0,120.0,"Beverages,Pastas"
94184,Shree Kissan Hotel,Jodhpur,3.7,50.0,300.0,North Indian
85754,American Fried Chicken,Jodhpur,4.0,100.0,300.0,Fast Food
121292,Wah Ji Wah,Jodhpur,3.8,50.0,200.0,Fast Food
173421,NIC Natural Ice Creams,Jodhpur,4.5,1000.0,120.0,"Ice Cream,Desserts"
512115,SWAD SEVA,Jodhpur,4.0,50.0,200.0,"Pastas,Snacks"
121290,Kashmiri Spicy,Jodhpur,3.6,20.0,250.0,North Indian
562886,De Babu Bhai Cloud Kitchen,Jodhpur,4.2,20.0,250.0,"North Indian,Desserts"
89937,Raja Chicken Corner,Jodhpur,3.9,100.0,200.0,North Indian
172224,Arabica Cafe Club,Jodhpur,3.6,20.0,250.0,"North Indian,Beverages"
519740,Fugomoon,Jodhpur,4.0,50.0,200.0,"Beverages,Italian-American"
538096,R K CAKES,Jodhpur,4.0,50.0,300.0,Bakery
371479,Taste On Table,Jodhpur,4.0,50.0,200.0,"Chinese,North Indian"
458916,Diamond Pan And fast Food,Jodhpur,4.0,50.0,150.0,"South Indian,Chinese"
571925,Masalagiri,Jodhpur,4.0,50.0,200.0,"Italian,Beverages"
85757,Kalinga Restaurant,Jodhpur,4.0,100.0,500.0,North Indian
234140,Pizza Connect,Jodhpur,3.2,100.0,150.0,"Italian,Pizzas"
240336,R K Flowers N Cakes,Jodhpur,4.0,100.0,300.0,Bakery
577275,The Rolling Stove,Jodhpur,4.0,50.0,250.0,"Pizzas,Fast Food"
127873,Arora's Soda Hub & Fast Food,Jodhpur,4.0,50.0,100.0,Beverages
444923,PIZZAMO,Jodhpur,4.0,50.0,200.0,"Italian,Beverages"
437758,Gobblers Rolls & Bowls,Jodhpur,4.0,50.0,400.0,"Fast Food,Combo"
556094,The Momo Story,Jodhpur,4.0,50.0,250.0,Fast Food
556111,Nothing Before Coffee,Jodhpur,4.0,50.0,250.0,"Beverages,Snacks"
497148,NAVYA HOSPITALITY,Jodhpur,4.0,50.0,200.0,"Chinese,Fast Food"
564553,Cloud 9 Rooftop Lounge and Club,Jodhpur,4.0,50.0,300.0,"Cafe,Snacks"
497144,NAKODA RESTAURANT & JUICE BAR,Jodhpur,4.0,50.0,200.0,Fast Food
473100,Kalinga Food Express,Jodhpur,4.1,20.0,250.0,"Fast Food,Beverages"
90986,Mughal Darbar Chinese Chicken Hub,Jodhpur,3.8,5000.0,200.0,"Mughlai,Chinese"
172210,Pushpa Bhojnalaya,Jodhpur,3.9,100.0,250.0,"North Indian,Beverages"
496561,The Crust,Jodhpur,4.0,50.0,250.0,"Italian-American,Fast Food"
462046,Urban Singh,Jodhpur,4.0,50.0,500.0,"North Indian,Chinese"
498896,FRUIT CHAT,Jodhpur,4.0,50.0,150.0,Salads
410319,House of Flavours,Jodhpur,4.3,20.0,500.0,"Seafood,Indian"
564563,Shake And Share,Jodhpur,4.0,50.0,200.0,"Beverages,American"
387637,SHANDAR SWEET HOME ( Jalori Gate ),Jodhpur,4.1,50.0,200.0,North Indian
253991,McDonald's,Jodhpur,4.1,1000.0,400.0,American
412544,D'LitePizza Cafe,Jodhpur,4.0,50.0,200.0,"Continental,Snacks"
94192,Tamarind Restaurant,Jodhpur,3.4,20.0,400.0,North Indian
376478,THE PLANT STORY,Jodhpur,3.8,100.0,350.0,"Beverages,Continental"
459187,Momos Junction,Jodhpur,4.0,50.0,250.0,Chinese
566650,Shaandaar Pani Patase Centre,Jodhpur,4.0,50.0,150.0,Chaat
356137,CAFE MANHATTAN,Jodhpur,4.0,50.0,250.0,"Beverages,Chinese"
459185,Rock And Roll,Jodhpur,4.0,50.0,250.0,Snacks
254865,Vaishnav Vada Pav,Jodhpur,4.0,50.0,100.0,Street Food
566624,Ram Bharose Food Corner,Jodhpur,4.0,50.0,250.0,"North Indian,South Indian"
437765,Khichdi Central,Jodhpur,4.0,50.0,400.0,"Indian,Combo"
85946,Krishna Veg Restaurant,Jodhpur,4.0,50.0,300.0,North Indian
446356,MAHAVEER BHOJANALAYA,Jodhpur,4.3,100.0,200.0,Indian
86091,Spasiba Bakers,Jodhpur,4.0,50.0,100.0,Bakery
317386,Kabuleewala Food Services Limited,Jodhpur,4.0,100.0,400.0,"Sweets,Indian"
105796,Hotel Priya,Jodhpur,4.1,100.0,200.0,North Indian
450065,KHANA KHAZANA,Jodhpur,4.0,100.0,250.0,"Biryani,North Indian"
473310,Havmour Ice Cream,Jodhpur,4.0,50.0,150.0,"Beverages,Ice Cream"
538082,SHIV RABDI KULFI & RESTAURANT,Jodhpur,4.0,50.0,150.0,"Desserts,Ice Cream"
90989,Fredy Foods,Jodhpur,3.7,100.0,250.0,"North Indian,Fast Food"
85752,Bake & Bite,Jodhpur,4.0,50.0,450.0,Bakery
545304,Kakaji Ka Vadapav Special,Jodhpur,4.0,50.0,150.0,Street Food
416641,Cake Golden,Jodhpur,4.0,50.0,1000.0,Bakery
476130,Cakecraft,Jodhpur,4.0,50.0,200.0,"Pizzas,Fast Food"
476009,Ching Junction,Jodhpur,4.0,50.0,200.0,"Pizzas,American"
476022,I Love PIZZA,Jodhpur,4.0,50.0,200.0,"Fast Food,Pizzas"
476140,Momomaniac,Jodhpur,4.0,50.0,200.0,"Pizzas,Fast Food"
533191,Sandwich Master,Jodhpur,4.0,50.0,200.0,"Fast Food,Pizzas"
476108,Sandwich Master,Jodhpur,4.0,50.0,200.0,"Pizzas,Fast Food"
476001,Mr Singh,Jodhpur,4.0,50.0,200.0,"Fast Food,Pizzas"
476117,Roll King,Jodhpur,4.0,50.0,250.0,"Pizzas,Fast Food"
486635,FAKIRA FAST FOOD BY NAVYA HOSPITALITY,Jodhpur,4.0,50.0,200.0,Fast Food
475984,Thali Town,Jodhpur,4.0,50.0,200.0,"Pizzas,American"
476077,Jodhpur Namkeen,Jodhpur,4.0,50.0,200.0,"Pizzas,Fast Food"
476084,Burger Nation,Jodhpur,4.0,50.0,150.0,"Pizzas,Fast Food"
391160,Shri Bakers,Jodhpur,4.0,50.0,150.0,"Bakery,Desserts"
439398,Cake Showroom,Jodhpur,4.0,50.0,1000.0,Bakery
408689,CRAVINGZZ,Jodhpur,3.6,20.0,200.0,"Snacks,Fast Food"
408290,FREDY PIZZERIA,Jodhpur,3.5,20.0,200.0,Pizzas
556009,Hastshilp Decor & Lifestyle's Private Limited,Jodhpur,4.0,50.0,200.0,Beverages
449966,BIRYANI BLISS,Jodhpur,3.9,100.0,150.0,"Biryani,North Indian"
537025,Maa Bhawani Dal Bati special churma,Jodhpur,4.0,50.0,60.0,"Rajasthani,Snacks"
425429,Khatri Restaurant,Jodhpur,4.0,50.0,200.0,Pizzas
450051,PARATHAWALA,Jodhpur,4.2,100.0,200.0,"North Indian,Snacks"
407023,KUUMBAA DE BISTRO,Jodhpur,4.0,20.0,200.0,"Indian,Continental"
453819,JANI FOODS,Jodhpur,4.0,50.0,200.0,"Indian,Pizzas"
441490,The Golden Crust,Jodhpur,4.0,50.0,1000.0,Bakery
453820,Bombay Ka Shahi Vadapaw Dabeli,Jodhpur,4.0,50.0,150.0,"Street Food,Snacks"
521180,Samosa house,Jodhpur,4.0,50.0,100.0,"Snacks,Sweets"
436920,Behrouz Biryani,Jodhpur,4.2,100.0,500.0,"Biryani,Mughlai"
561191,Blue Heavens,Jodhpur,4.0,50.0,500.0,Bakery
421185,Shakes bar,Jodhpur,3.7,20.0,99.0,"Beverages,Juices"
172203,Mosaic Eatery,Jodhpur,3.8,20.0,200.0,"Continental,Italian"
86312,Chandra Vilas Namkeen,Jodhpur,4.3,100.0,200.0,"Street Food,Sweets"
427266,Brothers Bakery,Jodhpur,4.0,50.0,400.0,Bakery
560957,The Possible Meal,Jodhpur,4.0,50.0,200.0,"Chinese,North Indian"
125911,Maa Bhawani dal bati churma,Jodhpur,4.0,50.0,200.0,North Indian
522438,CAKE FRESH,Jodhpur,4.0,50.0,300.0,Bakery
516112,CAKE BAKERY,Jodhpur,4.0,50.0,300.0,Bakery
528590,Aai Ji Dairy Sweets & Namkeen,Jodhpur,4.0,50.0,250.0,"Sweets,Snacks"
318301,Bazaar-Zone By The Park,Jodhpur,4.0,50.0,750.0,Beverages
384419,CAFE FRESPRESSO,Jodhpur,4.0,50.0,200.0,"Beverages,Continental"
436919,Faasos - Wraps & Rolls,Jodhpur,4.2,50.0,200.0,"Fast Food,Snacks"
487956,HOTEL BACHAN NIWASH AND RESTAURANT,Jodhpur,4.0,50.0,300.0,"Indian,Chinese"
436926,The Biryani Life,Jodhpur,4.0,50.0,250.0,"Biryani,Hyderabadi"
219835,Sparrow's Pizzeria,Jodhpur,3.5,20.0,350.0,"British,Continental"
388856,FNP CAKES N MORE,Jodhpur,3.5,20.0,200.0,"Bakery,Desserts"
436921,Oven Story Pizza,Jodhpur,3.5,20.0,400.0,"Pizzas,Italian"
436925,The Good Bowl,Jodhpur,4.2,50.0,400.0,"North Indian,Punjabi"
310327,DOSAWALA,Jodhpur,2.8,20.0,150.0,South Indian
386629,Grameen Kulfi,Jodhpur,4.4,50.0,120.0,"Ice Cream,Desserts"
436923,Sweet Truth,Jodhpur,4.0,20.0,450.0,"Bakery,Desserts"
436924,LunchBox - Meals and Thalis,Jodhpur,4.0,20.0,200.0,"North Indian,Punjabi"
86634,Parashwanath Cold Drinks House,Jodhpur,3.8,20.0,150.0,Beverages
436922,Firangi Bake,Jodhpur,4.0,50.0,400.0,"Italian,Mexican"
125874,Rudra Fast Food,Jodhpur,4.0,50.0,200.0,"Chinese,Fast Food"
352858,Dosa Junction,Jodhpur,2.7,50.0,200.0,Chinese
92206,Mishri Lal Mishthan Bhandar,Jodhpur,3.9,50.0,250.0,"Sweets,South Indian"
526036,# MOMO (KT foods & Services),Jodhpur,4.0,50.0,100.0,Chinese
436927,Pure Veg Meals by Lunchbox,Jodhpur,4.0,50.0,200.0,"North Indian,Desserts"
237513,The Belgian Waffle Co.,Jodhpur,4.4,50.0,200.0,"Desserts,Beverages"
573312,Raju's Kitchen,Jodhpur,4.0,50.0,200.0,North Indian
173034,Shri Mangalam Restaurant,Jodhpur,4.1,100.0,250.0,North Indian
387694,Dinesh Bhati Restaurant,Jodhpur,4.0,50.0,200.0,North Indian
352884,It's Pizzzaaa,Jodhpur,4.0,50.0,200.0,"Pizzas,Continental"
399271,Talk of the town,Jodhpur,3.4,50.0,250.0,"Chinese,Beverages"
555582,HOTEL CITY PALACE,Jodhpur,4.0,50.0,300.0,"North Indian,Chinese"
332928,THE CURRY WIFE,Jodhpur,4.0,50.0,200.0,"North Indian,Indian"
496368,Solanki Bhojanalay,Jodhpur,4.0,50.0,200.0,North Indian
299603,SOLANKI BHOJANALYA 1,Jodhpur,3.0,20.0,200.0,North Indian
406607,THE KHICHDI STORY,Jodhpur,4.2,20.0,200.0,"Indian,Beverages"
92217,Shri Multan Ji Sweets And Restaurant,Jodhpur,2.7,50.0,150.0,North Indian
406604,PARATHA BAZAAR,Jodhpur,4.0,50.0,150.0,Indian
534350,B2P Food Services LLP,Jodhpur,4.0,50.0,250.0,North Indian
86522,15 A.D.BAKERY LLP,Jodhpur,4.3,100.0,300.0,Bakery
86526,Pavitras,Jodhpur,3.9,100.0,400.0,North Indian
425309,Cake Imperial,Jodhpur,1.9,20.0,600.0,Bakery
200915,Retro Restaurant,Jodhpur,4.0,50.0,120.0,"Beverages,North Indian"
447066,Shree Krishna Juice and Fast Food,Jodhpur,4.0,50.0,100.0,Beverages
406603,GREEN PANDA,Jodhpur,4.0,50.0,200.0,"Indian,Combo"
152441,Sufi Darban,Jodhpur,3.9,20.0,200.0,North Indian
427721,CAKE ZURICH,Jodhpur,4.0,50.0,700.0,"Bakery,Desserts"
453775,HD BAKERS,Jodhpur,4.0,50.0,200.0,"Bakery,Pizzas"
445103,Egg World,Jodhpur,4.0,50.0,200.0,Indian
84984,Kesariya Softy And Softy,Jodhpur,3.0,20.0,200.0,Fast Food
567317,Capetown,Jodhpur,4.0,50.0,150.0,"Italian,Fast Food"
85342,Shri Mishrilal Hotel,Jodhpur,4.2,100.0,150.0,Sweets
444819,CAKE SUNSHINE,Jodhpur,4.0,50.0,900.0,Bakery
530790,Hukam Sa Cafe And Restaurant,Jodhpur,4.0,50.0,250.0,"Beverages,Fast Food"
524226,JANTA FAST FOOD,Jodhpur,4.0,50.0,200.0,"North Indian,Italian-American"
383002,SAFFRON HOUSE,Jodhpur,4.0,50.0,200.0,Sweets
514268,Cake Ocean,Jodhpur,4.0,50.0,250.0,Bakery
514263,The Cup Cake,Jodhpur,4.0,50.0,250.0,Bakery
547586,Hari Om Neem Ke Neeche Food Court,Jodhpur,4.0,50.0,150.0,"Chinese,Fast Food"
121995,The Filos Cafe & Restaurant,Jodhpur,4.1,50.0,250.0,"Mediterranean,Beverages"
539166,The night bird cafe,Jodhpur,4.0,50.0,200.0,Pizzas
86322,Kalpvriksha,Jodhpur,4.0,50.0,550.0,"North Indian,Chinese"
566564,Shree Krishna Cake And Bakers,Jodhpur,4.0,50.0,250.0,Bakery
565598,Janta Food Express,Jodhpur,4.0,50.0,150.0,"Indian,Italian"
430785,Kings Pizza,Jodhpur,4.0,50.0,200.0,"Pizzas,Snacks"
570043,Food Food Cooking All India Restaurant,Jodhpur,4.0,50.0,300.0,"Chinese,Street Food"
86320,The Book Cafe,Jodhpur,3.2,20.0,300.0,Fast Food
301515,Stepwell Cafe,Jodhpur,4.0,50.0,500.0,"Chinese,Continental"
493985,New Bhawani Dal Bati Churma,Jodhpur,4.0,50.0,150.0,"Rajasthani,Snacks"
541688,Kissan icecream and ice candy,Jodhpur,4.0,50.0,100.0,Ice Cream
496745,Beans & Greens,Jodhpur,4.2,20.0,250.0,"North Indian,Chinese"
98098,Patiyala Chicken Corner,Jodhpur,2.9,50.0,400.0,North Indian
558960,Tandoori Night,Jodhpur,4.0,50.0,500.0,"North Indian,Tandoor"
183013,Ajmeri Namkeen,Jodhpur,3.4,20.0,200.0,North Indian
497196,The Momoz,Jodhpur,4.0,50.0,100.0,Chinese
463648,Delhi zayka restaurant,Jodhpur,4.0,50.0,50.0,"Indian,Biryani"
352886,B2gether Cafe,Jodhpur,4.0,50.0,200.0,"Italian,Pizzas"
470025,Al Karim Restaurant,Jodhpur,4.0,50.0,500.0,North Indian
110898,Goru Sweets,Jodhpur,3.5,100.0,250.0,"Desserts,North Indian"
149000,Nandi,Jodhpur,4.2,500.0,250.0,South Indian
563789,Ever Fresh Cake N Bakers,Jodhpur,4.0,50.0,300.0,Bakery
172158,Shri Tiffin Service,Jodhpur,4.2,20.0,250.0,North Indian
172160,Marwar Sweets,Jodhpur,3.7,50.0,300.0,"Desserts,Snacks"
551629,M/S KISSAN BAKERY,Jodhpur,4.0,50.0,300.0,"Bakery,Fast Food"
101512,Rawat Misthan Bhandar- Nai Sadak,Jodhpur,4.4,500.0,150.0,"Sweets,Snacks"
333625,HARDIK RESTAURANT,Jodhpur,4.2,20.0,200.0,North Indian
500262,GARIB BISCUIT HOUSE,Jodhpur,4.0,50.0,200.0,Bakery
547591,Om Heritage And Hotel,Jodhpur,4.0,50.0,350.0,"Indian,Chinese"
550480,RATHORI DEGH,Jodhpur,4.0,50.0,500.0,North Indian
386264,The house of Non Veg,Jodhpur,4.0,50.0,350.0,North Indian
563780,THE FRIENDLY BEAN RESTAURANT,Jodhpur,4.0,50.0,150.0,"Pizzas,Chinese"
476143,Brothers Cafe And Restaurant,Jodhpur,4.0,50.0,200.0,"Chinese,North Indian"
172157,Shree Subhandra Restaurant,Jodhpur,3.0,20.0,300.0,North Indian
491369,GAGAN JUICE CENTRE,Jodhpur,3.8,20.0,120.0,"Juices,Beverages"
291167,Hd Bakers & Fast Food,Jodhpur,2.2,20.0,250.0,"Bakery,Chinese"
112157,Chandu Restaurant,Jodhpur,4.0,100.0,250.0,North Indian
555899,Piece Of Cake,Jodhpur,4.0,50.0,700.0,Bakery
511035,Honest,Jodhpur,4.0,50.0,150.0,"Street Food,Indian"
522439,CAKE HOME BY RAJPAL,Jodhpur,4.0,50.0,300.0,Bakery
516091,CAKE GALAXY,Jodhpur,4.0,50.0,250.0,Bakery
555900,Cake Bazzar,Jodhpur,4.0,50.0,800.0,Bakery
226305,Jai Sai Bakers Pratap Nagar,Jodhpur,3.7,100.0,200.0,Bakery
552258,Stefanos Cafe,Jodhpur,4.0,50.0,300.0,"Chinese,Italian"
382513,THE FROZEN SPOON,Jodhpur,4.0,50.0,150.0,Ice Cream
498804,Cake Delights,Jodhpur,4.0,50.0,200.0,Bakery
517528,6 Slize,Jodhpur,4.0,50.0,200.0,Italian
572773,The Cake Lair,Jodhpur,4.0,50.0,1400.0,Bakery
572757,Choudhary Cake Hub,Jodhpur,4.0,50.0,1400.0,Bakery
555568,LAXMI FAST FOOD,Jodhpur,4.0,50.0,200.0,"Punjabi,Chinese"
547906,Sankhla Foods,Jodhpur,4.0,50.0,150.0,"Indian,Snacks"
380557,SAI KRIPA CAKES AND BAKERS,Jodhpur,4.0,50.0,250.0,Desserts
245916,Kajal Restaurant And Chaat Bhandar,Jodhpur,4.0,50.0,200.0,"North Indian,South Indian"
541727,Cakes,Jodhpur,4.0,50.0,600.0,Bakery
154555,Sat Guru Vada Pav,Jodhpur,4.3,20.0,150.0,Fast Food
425490,CAKE KOHINOOR,Jodhpur,4.0,50.0,700.0,"Bakery,Desserts"
154539,Mumbai Ka Prasid Vada Pav Paota,Jodhpur,4.3,20.0,150.0,Fast Food
541589,Pizza,Jodhpur,4.0,50.0,200.0,Pizzas
172180,Kabuli Wala,Jodhpur,4.0,50.0,250.0,Fast Food
445511,Cake Sunrise,Jodhpur,4.0,50.0,1200.0,Bakery
513297,Cakes N Flakes,Jodhpur,4.0,50.0,250.0,Bakery
538271,Nirvana Cafe & Lounge,Jodhpur,4.0,50.0,250.0,Pizzas
329208,Wrap And Go,Jodhpur,4.0,50.0,200.0,"Beverages,North Indian"
110895,Jai Sai Bakers,Jodhpur,3.5,100.0,200.0,Desserts
495911,the polo restaurant,Jodhpur,4.0,50.0,500.0,Beverages
529339,GREEN LEAF,Jodhpur,4.0,50.0,250.0,"Beverages,Italian-American"
538175,Cake Culture,Jodhpur,4.0,50.0,250.0,Bakery
538176,Cake Creation,Jodhpur,4.0,50.0,250.0,Bakery
500264,Crazy For Foods,Jodhpur,4.0,50.0,300.0,"Snacks,Fast Food"
555432,Roasted Chicken King Restaurant,Jodhpur,4.0,50.0,350.0,"Indian,Beverages"
508784,VIPANSH MAGGI HOUSE,Jodhpur,4.0,50.0,100.0,Indian
576977,Dudawat restaurant,Jodhpur,4.0,50.0,100.0,South Indian
507642,Royal Rajshahi Jayka,Jodhpur,4.0,50.0,460.0,"North Indian,Snacks"
553888,Dilip Vilas Namkeen,Jodhpur,4.0,50.0,150.0,Snacks
368925,SHRI RAM RESTAURANT,Jodhpur,2.4,50.0,250.0,"Continental,North Indian"
415143,Burgrill - The Win Win Burger,Jodhpur,4.1,100.0,250.0,"Burgers,Healthy Food"
572981,JD - Jodhpur Delight,Jodhpur,4.0,50.0,150.0,"North Indian,Fast Food"
398809,RAMDEV FAST FOOD,Jodhpur,3.7,100.0,150.0,Fast Food
138002,Hotel Shri Ram Residency,Jodhpur,2.4,100.0,250.0,"North Indian,Beverages"
576973,Dinner To Door,Jodhpur,4.0,50.0,150.0,"North Indian,Chinese"
142007,New Janta Restaurant,Jodhpur,2.5,100.0,200.0,North Indian
359478,DILIP FAST FOOD,Jodhpur,3.3,100.0,200.0,"Chinese,Continental"
350388,CHINA TOWN RESTAURANT,Jodhpur,2.3,20.0,200.0,Chinese
494000,Lalwani Namkeenwale BY SHREE GREEN & FRESH,Jodhpur,4.0,50.0,200.0,Snacks
573002,Butter Up Bakery,Jodhpur,4.0,50.0,400.0,"Bakery,Desserts"
573010,Bake Away,Jodhpur,4.0,50.0,400.0,"Bakery,Desserts"
218301,Janta Thali wala,Jodhpur,2.5,50.0,150.0,"Beverages,Chinese"
433968,RAMDEV DOSA HOUSE,Jodhpur,3.0,20.0,150.0,"South Indian,Continental"
433964,SHREE NATH DOSA WALA,Jodhpur,3.3,20.0,150.0,"South Indian,Continental"
113087,Padharo Chatokda,Jodhpur,3.6,50.0,200.0,South Indian
263153,Jodhpur Thali House - Original,Jodhpur,2.2,20.0,200.0,"Indian,Thalis"
458985,CAKES N CRUMBS,Jodhpur,3.1,50.0,300.0,Bakery
359036,VICKY DA DHABA,Jodhpur,4.0,50.0,200.0,North Indian
569913,Naganaray Sweet Home,Jodhpur,4.0,50.0,150.0,"Sweets,Snacks"
499792,Belgian Waffle Factory,Jodhpur,4.0,50.0,200.0,Beverages
371453,HINDUJA HOTELS CAFE & RESTAURANT,Jodhpur,4.0,50.0,200.0,"Thalis,North Indian"
299653,ONLY FALAHAAR-FAST SPECIAL,Jodhpur,2.3,50.0,160.0,North Indian
557973,Krafty Kitchen,Jodhpur,4.0,50.0,150.0,"Indian,Chinese"
370877,BIRYANIWALA JODHPUR,Jodhpur,3.0,20.0,200.0,Biryani
452180,Celebrations,Jodhpur,4.0,50.0,150.0,"Pizzas,Bakery"
173020,Shri Nath Pav Bhaji-Ashok Uddhyan,Jodhpur,3.3,100.0,150.0,Fast Food
354449,THE BIG O RESTAURANT AND LOUNGE,Jodhpur,3.9,20.0,200.0,"Beverages,Snacks"
491570,THE MIDAS CAFE & BISTRO,Jodhpur,4.0,50.0,200.0,"Beverages,South Indian"
350402,JAIN BHOJNALAY,Jodhpur,2.8,20.0,200.0,North Indian
134290,Ten-11 Food Hub,Jodhpur,3.5,100.0,200.0,"Fast Food,Pizzas"
351791,JAIN TIFFIN SERVICE ONLINE,Jodhpur,4.0,50.0,200.0,Indian
504343,The Hideout Cafe,Jodhpur,4.0,50.0,200.0,"Beverages,Chinese"
552759,Shake Well By Ghani Panchayati,Jodhpur,4.0,50.0,200.0,Beverages
172135,Meghesh Fast Food and Bakery,Jodhpur,4.0,50.0,250.0,Fast Food
570678,Fast Food Junction,Jodhpur,4.0,50.0,200.0,"North Indian,Indian"
570675,Meal A Minute,Jodhpur,4.0,50.0,200.0,"North Indian,Pizzas"
570685,The Indian foods,Jodhpur,4.0,50.0,200.0,"North Indian,Indian"
570681,CALL 4 TADKA,Jodhpur,4.0,50.0,200.0,"Indian,Chinese"
196377,Paranthe Wali Gali Online,Jodhpur,2.8,20.0,250.0,North Indian
128886,Krishna Juice and Ice Cream,Jodhpur,3.3,50.0,200.0,Fast Food
125381,New Gujrati Dabeli Vada Pav and Fast Food,Jodhpur,4.0,500.0,200.0,"Snacks,Pizzas"
129775,Spicy Kitchen Restaurant,Jodhpur,4.0,50.0,200.0,"South Indian,Chinese"
539796,KRAZEE CAKES,Jodhpur,4.0,50.0,300.0,Bakery
389386,OYE KAAKE,Jodhpur,3.0,20.0,200.0,"Fast Food,North Indian"
261035,MAD EATZ,Jodhpur,3.2,20.0,200.0,North Indian
92211,Dabbawala Thali House,Jodhpur,2.5,20.0,300.0,North Indian
329322,RASRAJ SWEETS CORNER,Jodhpur,3.9,50.0,200.0,"Sweets,North Indian"
261053,Biryani Inc,Jodhpur,4.0,50.0,200.0,North Indian
390244,Chicken Seven Restaurant,Jodhpur,2.7,20.0,250.0,Indian
512651,New Shahi Khatri Sweets,Jodhpur,4.0,50.0,250.0,"Sweets,Indian"
339578,HOTANDCOLD,Jodhpur,4.2,20.0,150.0,"Beverages,North Indian"
333365,SHREE ARORA CHAT CORNER,Jodhpur,4.0,50.0,200.0,"North Indian,Snacks"
551236,Urvashi Restaurant,Jodhpur,4.0,50.0,150.0,Biryani
498433,Shree Ji Bombay Sandwich,Jodhpur,4.0,50.0,150.0,Fast Food
539120,Arora's Food Wala,Jodhpur,4.0,50.0,200.0,"North Indian,Pizzas"
571801,J Cafe,Jodhpur,4.0,50.0,200.0,"Burgers,Beverages"
548706,Krishna Dabeli Point,Jodhpur,4.0,50.0,150.0,Street Food
166319,Flavours By Kasturi Orchid,Jodhpur,4.0,50.0,350.0,"North Indian,Fast Food"
355264,Home Made BAkery,Jodhpur,3.3,50.0,200.0,Bakery
352905,shri vinaykam restaurant,Jodhpur,4.0,50.0,200.0,"Indian,North Indian"
569971,Naveen Fast Food & Juice,Jodhpur,4.0,50.0,200.0,"Fast Food,Pizzas"
341572,LUCKHNOWI ZAYKA,Jodhpur,3.9,20.0,300.0,North Indian
498902,Pavitras Dharohar,Jodhpur,4.0,50.0,250.0,"North Indian,Chinese"
172134,Pummy's Pizza,Jodhpur,3.0,20.0,300.0,Pizzas
565866,Cafe Sense,Jodhpur,4.0,50.0,200.0,Chinese
446916,JHATKA POINT NON VEG RESTAURENT,Jodhpur,4.0,50.0,400.0,Indian
515043,Amritsari Kulchawala,Jodhpur,4.0,50.0,150.0,"North Indian,Fast Food"
563773,BALAJI FAST FOOD,Jodhpur,4.0,50.0,150.0,"Fast Food,Chinese"
390318,FOOD FANTASY,Jodhpur,4.0,50.0,150.0,Snacks
555988,Ks Restaurant Garden,Jodhpur,4.0,50.0,250.0,"Indian,Chinese"
574287,Box Of Pizza,Jodhpur,4.0,50.0,200.0,Pizzas
433970,KESARI RESTAURENT,Jodhpur,4.0,50.0,200.0,Fast Food
237160,KFC,Jorhat,4.0,500.0,400.0,"American,Snacks"
272750,Break Time,Jorhat,4.3,500.0,200.0,"Chinese,North Indian"
280639,Fat Belly,Jorhat,4.2,500.0,400.0,"Chinese,American"
215264,Fusion Asiana,Jorhat,4.2,1000.0,250.0,"American,North Indian"
380031,Eat And Drink,Jorhat,4.1,100.0,150.0,"Chinese,Indian"
283561,The Little South Restaurant,Jorhat,4.3,100.0,150.0,South Indian
359064,Only 99,Jorhat,3.5,20.0,100.0,"Indian,Chinese"
215274,Fantastic Fast Food (F3),Jorhat,2.9,20.0,250.0,"Chinese,North Indian"
210621,Cafe Axom,Jorhat,4.0,100.0,200.0,"North Indian,Chinese"
413687,The Jorhat Tandoor,Jorhat,2.8,100.0,200.0,"Indian,Tandoor"
209002,Hotel Gulmohar Grand,Jorhat,4.1,100.0,300.0,"North Indian,Chinese"
281481,Neev's,Jorhat,4.2,100.0,250.0,"Chinese,North Indian"
464679,Mast Biryani,Jorhat,4.1,100.0,400.0,"Biryani,North Indian"
208993,Belle Amies Gar-Ali,Jorhat,3.6,500.0,200.0,"Chinese,North Indian"
215259,Wood Smoke Cafe Tarajan,Jorhat,3.7,50.0,250.0,"North Indian,Tandoor"
209008,Divine Dining,Jorhat,4.1,100.0,200.0,"North Indian,Chinese"
